В файле указаны только конечные рубрики присутствующие на сайте.;;
/sports-tourism/sports/watersport;Водный спорт, дайвинг;484
/sports-tourism/sports/table-games;Настольные игры;485
/sports-tourism/bicycles;Велосипеды;486
;Снаряжение для рыбалки, охоты, активного отдыха ;487
/sports-tourism/tourism/fishing;Рыбалка;488
/sports-tourism/tourism/outdoor;Туризм;489
/sports-tourism/tourism/other;Другое;490
;Фитнес, атлетика, борьба ;491
/sports-tourism/fitness/home-gym;Тренажеры, спорткомплексы;492
/sports-tourism/fitness/athletic;Атлетика и фитнес;493
/sports-tourism/fitness/boxing;Бокс, товары для единоборств;494
/sports-tourism/travel;Экскурсии, туры, круизы;495
/sports-tourism/study;Обучения и занятия;496
/sports-tourism/other;Другое;497
;Услуги и деятельность;498
;Строительные и ремонтные услуги ;499
/services-business/building/construction;Cтроительно-монтажные работы;500
/services-business/building/repair;Отделочные и ремонтные работы;501
/services-business/building/design;Проектирование и дизайн;502
/services-business/building/other;Другое;503
;Транспортные услуги и аренда ;504
/services-business/transportation/moving;Грузоперевозки, переезды, грузчики;505
/services-business/transportation/special;Аренда спецтехники и вывоз отходов;506
/services-business/transportation/hiring;Такси, аренда и прокат, пассажирские перевозки;507
/services-business/transportation/other;Другое;508
/services-business/equipment;Монтаж и ремонт оборудования;509
/services-business/astrology;Астрология, магия, гадания;510
/services-business/actions;Организация праздников, фото-, видеосъёмка;511
/services-business/security;Безопасность, детективы;512
/services-business/advocates;Адвокаты, нотариусы, специалисты;513
/services-business/food;Питание, обеды с доставкой;514
/services-business/internet;Услуги в Интернете;515
/services-business/real-estate;Агентства недвижимости;516
/services-business/data-processing;Набор и обработка информации;517
/services-business/clothes-repair;Ремонт и изготовление одежды и обуви;518
/services-business/documents;Помощь в оформлении документов;519
/services-business/demand;Спрос;520
/services-business/translations;Услуги переводчиков;521
;Услуги для животных ;522
/services-business/animals/veterinary;Ветеринария;523
/services-business/animals/grooming;Стрижка;524
/services-business/animals/hotels;Питомники, зоогостиницы, няни, содержание;525
/services-business/animals/other;Другие;526
/services-business/other;Другое;527
;Работа и образование;528
;Вакансии: поиск сотрудников;529
/jobs-education/vacancies/communal;Бытовые и коммунальные услуги, муниципалитет;530
/jobs-education/vacancies/provision;Закупки и снабжение;531
/jobs-education/vacancies/entertainment;Индустрия отдыха и развлечений;532
/jobs-education/vacancies/it;Информационные технологии и интернет;533
/jobs-education/vacancies/beauty;Красота, фитнес, спорт;534
/jobs-education/vacancies/logistics;Логистика, склад, вэд;535
/jobs-education/vacancies/marketing-pr;Маркетинг, реклама, pr;536
/jobs-education/vacancies/medicine;Медицина и фармацевтика;537
/jobs-education/vacancies/real-estate;Недвижимость, риэлторство;538
/jobs-education/vacancies/nannies/;Няни, воспитатели, помощники в хозяйстве;539
/jobs-education/vacancies/education;Образование, наука, культура;540
/jobs-education/vacancies/assistance;Обслуживающий персонал, секретариат, ахо ;541
/jobs-education/vacancies/security;Охрана, безопасность;542
/jobs-education/vacancies/retail;Продажи;543
/jobs-education/vacancies/production;Промышленность, производство;544
/jobs-education/vacancies/horeca;Ресторанный бизнес, фастфуд;545
/jobs-education/vacancies/management;Руководители;546
/jobs-education/vacancies/print-media;Сми, издательство, полиграфия;547
/jobs-education/vacancies/insurance;Страхование;548
/jobs-education/vacancies/building;Строительство и архитектура;549
/jobs-education/vacancies/transport;Транспорт, автобизнес;550
/jobs-education/vacancies/tourism;Туризм, гостиничное дело;551
/jobs-education/vacancies/freelance;Удаленная работа;552
/jobs-education/vacancies/hr;Управление персоналом;553
/jobs-education/vacancies/finance;Финансы, бухгалтерия, банк;554
/jobs-education/vacancies/legal;Юриспруденция;555
/jobs-education/vacancies/other;Другие сферы деятельности;556
;Резюме: поиск работы;557
/jobs-education/resumes/communal;Бытовые и коммунальные услуги, муниципалитет (вакансии);558
/jobs-education/resumes/provision;Закупки и снабжение;559
/jobs-education/resumes/entertainment;Индустрия отдыха и развлечений;560
/jobs-education/resumes/it;Информационные технологии и интернет;561
/jobs-education/resumes/beauty;Красота, фитнес, спорт;562
/jobs-education/resumes/logistics;Логистика, склад, вэд;563
/jobs-education/resumes/marketing-pr;Маркетинг, реклама, pr;564
/jobs-education/resumes/medicine;Медицина и фармацевтика;565
/jobs-education/resumes/real-estate;Недвижимость, риэлторство;566
/jobs-education/resumes/nannies/;Няни, воспитатели, помощники в хозяйстве;567
/jobs-education/resumes/education;Образование, наука, культура;568
/jobs-education/resumes/assistance;Обслуживающий персонал, секретариат, ахо ;569
/jobs-education/resumes/security;Охрана, безопасность;570
/jobs-education/resumes/retail;Продажи;571
/jobs-education/resumes/production;Промышленность, производство;572
/jobs-education/resumes/horeca;Ресторанный бизнес, фастфуд;573
/jobs-education/resumes/management;Руководители;574
/jobs-education/resumes/print-media;Сми, издательство, полиграфия;575
/jobs-education/resumes/insurance;Страхование;576
/jobs-education/resumes/building;Строительство и архитектура;577
/jobs-education/resumes/transport;Транспорт, автобизнес;578
/jobs-education/resumes/tourism;Туризм, гостиничное дело;579
/jobs-education/resumes/freelance;Удаленная работа;580
/jobs-education/resumes/hr;Управление персоналом;581
/jobs-education/resumes/finance;Финансы, бухгалтерия, банк;582
